"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000157933.9",3306.52667659135,-0.1814525147629,0.0966928654693036,0.0148182136649995,0.143186982607918
"ENSG00000116151.13",717.16638058375,-0.164825687998609,0.13710775110297,0.0483611807406519,0.284365514226855
"ENSG00000157916.19",718.8366453089,-0.0384169668922928,0.0979490010097218,0.541238225132291,0.83853073798394
"ENSG00000157911.10",192.580978201913,-0.0304325678109893,0.114283860337831,0.555468781178619,0.844480891191646
"ENSG00000149527.17",23.7130791807689,-0.0165662144271356,0.123532723494923,0.468890830818588,NA
"ENSG00000157881.13",440.596312704701,0.0337536591973488,0.102658663187079,0.581920690067433,0.856924185964126
"ENSG00000272449.2",6.72874354885915,-0.00952094467648299,0.124073789300593,0.438348844074431,NA
"ENSG00000228037.1",19.9038107385927,-0.00387970610581418,0.122471427021802,0.847580271374904,NA
"ENSG00000157870.15",12.1022410413539,0.00291658203628928,0.123093299534773,0.861090291556471,NA
"ENSG00000142606.15",6.78032021075199,-0.0112303891396583,0.124355619407189,0.331985949154339,NA
"ENSG00000237058.1",4.98169875307628,-0.001305191384462,0.123657964966084,0.902622683550678,NA
"ENSG00000215912.12",85.4452453704465,0.0251945511221491,0.120828382988552,0.513715112481351,0.821969782517508
"ENSG00000177133.10",14.5581574180002,-0.00488270234496911,0.12315097462435,0.765756842689961,NA
"ENSG00000142611.16",4878.59814210907,0.0423988790679538,0.0673307231886132,0.455565551266043,0.786234754651058
"ENSG00000130762.14",219.474934559906,0.0112874066090469,0.111221525574373,0.824149047801955,0.953388462471108
"ENSG00000272088.1",17.9380693456203,0.0148483162112776,0.123754066188631,0.463769956043411,NA
"ENSG00000162591.15",2169.21026476949,0.245407983546037,0.131959490625975,0.00826197410235544,0.0965489679719991
"ENSG00000238260.1",4.56231328970779,0.000102089377150379,0.124088261946338,0.984273137678436,NA
"ENSG00000158109.14",113.752394231565,0.0240256547889881,0.118208862673211,0.579544631740724,0.855756256273932
"ENSG00000116213.15",313.429007817969,-0.0218600066367411,0.105495952868434,0.701938208100708,0.908698635930372
"ENSG00000078900.14",506.113609471382,-0.485936348144756,0.168998021079572,0.000238883301391643,0.00720126609500348
"ENSG00000227372.12",7.27459860882774,-0.00576066770054142,0.123704531734745,0.642183634949316,NA
"ENSG00000162592.9",9.60753449099302,0.0117469269208471,0.124108374925603,0.421847614381489,NA
"ENSG00000235169.8",11.1289331245882,-0.00370586837369578,0.123167529827407,0.814164412230192,NA
"ENSG00000130764.9",500.114084319179,-0.0329384327634797,0.100942499784021,0.591303025023027,0.861049608672144
"ENSG00000116198.12",749.943592550241,-0.035531345331996,0.0930022860807459,0.573500252573929,0.851727795021903
"ENSG00000169598.15",292.322431204593,-0.00340543647326282,0.105467224211636,0.949874844293395,0.985242932753072
"ENSG00000198912.10",341.156077257774,0.144730042590883,0.163748186662996,0.0706575595030141,0.342979481326387
"ENSG00000236423.5",59.4685348063678,0.0136187485068344,0.11998440738762,0.691665001274283,NA
"ENSG00000196581.10",3.01560431432076,-0.00480316655045991,0.123985686323981,0.570774375479537,NA
"ENSG00000236948.2",29.3547602655376,-0.0223447009235236,0.124427634324149,0.371033645898669,NA
"ENSG00000131697.17",2283.90230680121,-0.041675142427012,0.0760541610179285,0.491322556022148,0.807868609598967
"ENSG00000069424.14",844.937607408922,-0.106815960155994,0.108201140818036,0.136629519217982,0.478607790249761
"ENSG00000116254.17",434.146729463534,0.0179665680131517,0.101395024328887,0.765115144063841,0.934259644391731
"ENSG00000285629.1",178.918302946818,0.0834474205212194,0.141208803129909,0.155779345987096,0.507567265182739
"ENSG00000116251.10",753.093039804545,0.011039161042515,0.0912096765005053,0.86073448267841,0.961013385426912
"ENSG00000158286.12",543.95196350219,-0.282513970536268,0.16786761130456,0.00829759031217537,0.0966947865598513
"ENSG00000116237.15",812.598247136764,0.0337058195700472,0.0964701181724225,0.592417094834183,0.861407636367335
"ENSG00000225077.3",6.16652178107427,-0.00437840303110242,0.123670802375002,0.710187539997076,NA
"ENSG00000158292.6",67.2384678697234,0.000487009766315626,0.118529337996138,0.990424491892083,NA
"ENSG00000097021.19",3418.66740759661,-0.0639656886637109,0.0800060306986624,0.306855516579296,0.675519020414224
"ENSG00000069812.11",136.064365786133,0.0482533534772824,0.125640203495015,0.306179075725605,0.675477012621236
"ENSG00000187017.16",442.863647882956,0.00426261293322653,0.102236640959974,0.9427854750487,0.983239588675206
"ENSG00000215788.10",139.092385577065,0.106200155800463,0.168497124760153,0.0763015608402048,0.356963440550058
"ENSG00000171680.21",466.465690249845,0.0909089251124802,0.127387590233641,0.181558201844602,0.543362952246185
"ENSG00000162408.10",1599.2854245154,0.0153088602219929,0.078557917157314,0.802566784504071,0.94668528029772
"ENSG00000173662.20",8.15209482505395,-0.0106981367286319,0.124176261035938,0.394314498511658,NA
"ENSG00000204859.12",276.601432166906,-0.059707186706796,0.124531879410141,0.284676272738106,0.658224915680251
"ENSG00000162413.16",1031.42420309946,-0.117283746251557,0.105873409563621,0.107078104818683,0.422976629369896
"ENSG00000116273.5",283.837741319338,0.0037484548769577,0.105575928801434,0.946971125157497,0.984052358909085
"ENSG00000041988.15",184.21662105588,0.0956335503721735,0.15693368964524,0.0993153922677526,0.406180976911618
"ENSG00000007923.15",3080.86014213109,0.0072532003433133,0.0711576529336558,0.901971322595568,0.973125743490908
"ENSG00000237436.1",9.17624396660569,-0.0116696300157075,0.124139730360018,0.407338578672811,NA
"ENSG00000171735.18",8874.32153378803,-0.224467582010122,0.0752456579149601,0.000838700811875128,0.0193449763997939
"ENSG00000049245.12",490.858286276548,0.0165889844891032,0.100344278686982,0.783222997582018,0.940417992837939
"ENSG00000049246.14",485.257279720753,-0.0208207632448192,0.0985262280722628,0.731556313988814,0.920682691517479
"ENSG00000049247.13",34.0285586198566,-0.00105718039391844,0.121291471848121,0.964857509484381,NA
"ENSG00000049249.8",12.9012882621629,0.00806978401946089,0.123416839971846,0.625136427563892,NA
"ENSG00000116288.12",1947.17941824668,-0.0796799870171156,0.0858548696485626,0.222763341656223,0.59203783806896
"ENSG00000284747.1",213.162346188314,0.0349454862208172,0.115890193995943,0.498879266853136,0.812918099851285
"ENSG00000116285.12",88132.8921417898,-0.434186214353323,0.0710354659967778,8.72582637415078e-11,1.25906811569488e-08
"ENSG00000238290.1",7847.55825506555,-0.250425001277814,0.0746187254817374,0.000128739896880916,0.00436221043732118
"ENSG00000229305.1",569.103096129846,-0.0575339706434157,0.107584205247547,0.36748541176075,0.72232199850062
"ENSG00000227634.2",716.796817319466,-0.587469956716295,0.146638429245187,3.61508532682196e-06,0.000206333003409101
"ENSG00000233645.1",7.29781928381124,0.00772621343879225,0.123837582886971,0.547045804557148,NA
"ENSG00000162426.14",657.163445590523,-1.05058304939514,0.1527447386651,3.27109443882773e-13,6.36475678536753e-11
"ENSG00000142599.17",22319.0889513747,-0.0246968544724034,0.0680570916595589,0.570674389762159,0.851307513628304
"ENSG00000074800.15",10203.2958985909,0.0113464428197332,0.0673712683679854,0.863951288598877,0.961593209237891
"ENSG00000230679.1",34.9731619842418,0.0340679396969,0.127632707008826,0.225273590945169,NA
"ENSG00000201725.1",2.73954452427995,0.00128624875057589,0.12386301193148,0.87953983812654,NA
"ENSG00000238249.2",2.46367592990099,-0.00222313527220571,0.123914936125904,0.775286769395553,NA
"ENSG00000131686.14",3.01541311865892,0.00477212327099906,0.123982860771598,0.576367156948415,NA
"ENSG00000197241.3",8.70364081815005,0.00331093044742746,0.123415273508286,0.813518156137852,NA
"ENSG00000142583.17",13.1021683240037,0.0088386034012929,0.123381070145725,0.610253916700947,NA
"ENSG00000180758.11",205.630951071429,-0.0195684695393991,0.111379816415551,0.703878135587781,0.909290330736728
"ENSG00000228526.7",2159.9824043672,-0.0487139745084326,0.0781892478799696,0.428433869332631,0.764524443018342
"ENSG00000049239.12",754.863861634164,-0.0373533027351603,0.0943790675308927,0.554502501839539,0.844252872178683
"ENSG00000171621.13",1670.39290079387,0.0343736329769564,0.0793293113243145,0.576727221685353,0.853263937889781
"ENSG00000284693.1",17.2201795796316,0.0020511753476081,0.122522769387955,0.920372251199966,NA
"ENSG00000171612.6",2459.98240664457,-0.0221386371751319,0.0777615415033744,0.712654418070248,0.91329856965005
"ENSG00000188807.12",486.488650414541,-0.0532277220321319,0.10985297593014,0.392210817686302,0.739201873705726
"ENSG00000171608.15",325.231467959048,0.00961859977012869,0.104556339455144,0.863812956091823,0.961522577977914
"ENSG00000171603.17",4437.00480147298,0.0129683838146894,0.070197800659176,0.827262822068064,0.953698398411389
"ENSG00000280113.2",3.70046939087219,0.00375554358375146,0.123921145816644,0.66791835135503,NA
"ENSG00000178585.14",549.445400276245,-0.0353590082382973,0.102816843160967,0.5628817955067,0.848033500055582
"ENSG00000162441.11",432.037574749916,-0.0122988600969357,0.102641447422831,0.831544629511923,0.955075228708713
"ENSG00000173614.13",394.302877514505,0.0563741167529683,0.110491541456402,0.371572012249343,0.724929334904827
"ENSG00000162444.11",128.088103315692,0.0229403051016956,0.11623779532224,0.619759512056933,0.875567518260282
"ENSG00000130939.18",4321.2102483011,-0.0261667660372004,0.0680173919268142,0.648673037929682,0.888651011442221
"ENSG00000054523.17",6972.99872482014,0.0812716282713696,0.0781738455777938,0.192529966887554,0.555464901267495
"ENSG00000284735.1",150.655004358426,-0.0317910523278603,0.117163328345221,0.513487785082128,0.821834061518664
"ENSG00000284642.1",32.656401614231,0.0154440078217784,0.122541085638222,0.561636671680885,NA
"ENSG00000142657.20",1183.18019621591,0.0235749690487365,0.084127704744536,0.705825957154778,0.909541563110476
"ENSG00000271989.1",2.66674125638103,0.000370727327001508,0.123881277489611,0.964707780651059,NA
"ENSG00000251503.8",69.8432548627722,0.0367156751696249,0.125310655206562,0.33115004906827,NA
"ENSG00000160049.11",1392.86443916038,0.144948143286809,0.111791277662363,0.0594881664579522,0.316443821482211
"ENSG00000142655.12",5485.21564625808,-0.0387743580181535,0.0747520771691324,0.517951283884872,0.82427846859035
"ENSG00000130940.14",1675.50769330866,-0.0171388625985388,0.0803190372350152,0.787885873783657,0.942878612536551
"ENSG00000175262.14",5.93280822545801,-0.0180544600234062,0.125671819623406,0.0942828839736703,NA
"ENSG00000009724.16",75.5785930970468,0.0321945050613218,0.123292382968218,0.400778884771662,0.745049571256178
"ENSG00000116649.9",272.660718560611,0.0623034391454738,0.123628682276952,0.284941349882469,0.658585629216754
"ENSG00000171824.13",1286.57302533734,0.10445468013796,0.100843693468626,0.143943550644264,0.490669945015034
"ENSG00000230337.1",21.0948026888728,-0.0170346014029686,0.123893575445496,0.43069338511936,NA
"ENSG00000198793.12",4819.86320436088,-0.00978982177415203,0.0701583306966773,0.864778284660617,0.961611042896602
"ENSG00000120942.13",721.186428231283,0.0622412762229456,0.0998396563945191,0.345412467666163,0.705119865232691
"ENSG00000284646.1",11.2347158763152,-0.0237145771769963,0.126551905149704,0.128815563622311,NA
"ENSG00000204624.7",199.79834959625,-0.0659251373518561,0.127842938968151,0.245809678971391,0.617834520603928
"ENSG00000284708.1",4.08731263426995,0.00984677537167055,0.124452886171748,0.242197311260113,NA
"ENSG00000116661.10",136.418636802255,-0.0023262442048364,0.114419811040099,0.956567447828153,0.987063320851039
"ENSG00000132879.13",151.350585934963,-0.0425021614078854,0.123159672691253,0.360944501781334,0.718006171225657
"ENSG00000116663.10",166.639836486071,0.0303860976870678,0.115600074296498,0.54562677110241,0.840261301654533
"ENSG00000116670.14",246.931015030254,0.0117740029888039,0.107796292582557,0.828075666033716,0.953903088304802
"ENSG00000162490.6",122.15329864666,-0.229678597557273,0.464388367590987,0.0154281116512603,0.146870133302806
"ENSG00000177674.15",198.60826771237,-0.0352770357337288,0.11591996536792,0.494578964578759,0.810245140948997
"ENSG00000215910.7",3.08831198438877,0.00087207912904336,0.123824017137676,0.924042308333116,NA
"ENSG00000177000.12",187.848253656478,-0.339553611155482,0.334396892201165,0.0113520010591718,0.119493768526134
"ENSG00000011021.22",757.308177015953,-0.121037308545011,0.117872126252097,0.105582462813378,0.420170433049086
"ENSG00000175206.10",2.67188794806358,-0.00117519123138839,0.123867404356172,0.884302902690792,NA
"ENSG00000285646.1",1096.01118665981,0.220850752701863,0.126117063836187,0.0125024657813898,0.127730044204143
"ENSG00000116685.15",170.302516887147,0.0176160586319288,0.112561604677985,0.723847732048694,0.917726584556159
"ENSG00000083444.16",1479.50010951699,-0.487316660221039,0.11056970735717,7.47518798353242e-07,5.18899265321748e-05
"ENSG00000116688.16",1816.26680281117,0.00857023867218356,0.0774566914781294,0.896963940190913,0.971150064912883
"ENSG00000116691.10",123.732650926693,0.0194578981624595,0.117292521941495,0.651879773462114,0.889537780342203
"ENSG00000120949.14",16.2997183363861,0.028937310185386,0.127707268636991,0.130180329653998,NA
"ENSG00000028137.18",11.826276849144,0.00407040122906531,0.123164507348797,0.805266095224141,NA
"ENSG00000048707.15",9613.47034315853,-0.00392975733008378,0.0667121029405469,0.92863732533767,0.979263381980242
"ENSG00000229484.1",3.53081114515313,-0.011209828172689,0.124686907491035,0.149286163017841,NA
"ENSG00000162496.8",4451.4600658544,-0.18679115555534,0.0816289026327712,0.00562499594636365,0.0753245025476559
"ENSG00000272482.1",84.2476569009514,0.0422633731059361,0.126627713921919,0.295185997618028,0.666298090446864
"ENSG00000157330.9",7.90585222921166,0.00441760850915074,0.123476603147328,0.75106365876384,NA
"ENSG00000222952.1",3.16101965445678,0.00536462302219573,0.124065447660612,0.500622628642823,NA
"ENSG00000116731.22",3666.76526303019,-0.0171529686949004,0.0731240352430331,0.772124062932315,0.936672701320309
"ENSG00000189337.16",2542.82807782246,-0.140484252720809,0.091600226963562,0.045815960076202,0.275195771421228
"ENSG00000175147.12",109.021631642088,-0.033409785596341,0.120511131752896,0.44888866728416,0.781326682741011
"ENSG00000171729.13",2075.76560374088,0.00331224358544501,0.0777987362422914,0.960868983659275,0.98824102168258
"ENSG00000278480.1",4.13554099748384,-0.00429943838615216,0.123880343117779,0.651859864918686,NA
"ENSG00000142621.19",318.01241072879,-0.0983144321165397,0.138229978604487,0.147174791009277,0.494898839000037
"ENSG00000228140.1",7.29243619085761,-0.00560405053382286,0.123660038237167,0.658409336786686,NA
"ENSG00000142634.12",661.709407046831,0.073074356027035,0.105681601890166,0.277897562563776,0.651230581592557
"ENSG00000162438.11",8.29298226610217,-0.00225141051624197,0.123408599192069,0.864868455981103,NA
"ENSG00000142615.7",7.80764302168998,-0.013450346005113,0.124515557824914,0.310668503345949,NA
"ENSG00000215704.9",77.5354909341865,0.0158286259755525,0.118837668311842,0.67943921927943,0.901047923893661
"ENSG00000132906.17",369.459344376227,-0.200575400706281,0.198141291601796,0.033078919026253,0.228386816201689
"ENSG00000116138.12",1525.75339581656,0.0274356170566051,0.081655725964074,0.658192954976258,0.892736967697016
"ENSG00000197312.11",2462.98108956052,0.0411103838482333,0.0773803572764187,0.487290622431922,0.806000279916375
"ENSG00000116786.12",994.408907811843,0.0825599208853956,0.0994843511587098,0.226484195870286,0.596420620153286
"ENSG00000237938.5",9.83226368733648,0.005675711833863,0.123494703315156,0.69252959489053,NA
"ENSG00000162461.7",7.46897774928443,-0.00623842318074335,0.12371421737116,0.622178456908224,NA
"ENSG00000162458.12",179.27985552704,0.0452429074253674,0.119726444200889,0.390944936567387,0.737876965813989
"ENSG00000224321.1",13.5752411627545,0.0226666748467304,0.126039956312791,0.186516453346015,NA
"ENSG00000233954.6",14.2785919594711,-0.0100820411943536,0.123400267864838,0.574200812079677,NA
"ENSG00000179743.4",181.21787597865,-0.0460868972852387,0.12122416713779,0.367550270092612,0.72232199850062
"ENSG00000065526.10",9634.47393158316,0.216275397214563,0.0754368072274696,0.000892389294099573,0.0202213525199637
"ENSG00000116809.11",1008.16330417678,-0.0375552773236165,0.0934471286806713,0.553382818936905,0.843506487927328
"ENSG00000173641.17",2.63590183158297,-0.00126853363953152,0.123926420236864,0.859568197733688,NA
"ENSG00000186510.11",4.13782185995401,-0.00696942049408779,0.124060500939829,0.464288839865199,NA
"ENSG00000232456.1",5.84868934359443,-0.00609380324766291,0.123874094731695,0.573198566663496,NA
"ENSG00000184908.17",44.1484793180789,0.0251747065106111,0.123788355305369,0.408964045600894,NA
"ENSG00000185519.8",137.95652326849,0.0105156292027796,0.114291240380326,0.818341218009632,0.951723109924886
"ENSG00000142627.12",6430.74268492983,-0.0303898268722996,0.0741331136127589,0.609825149279886,0.870122156029265
"ENSG00000227959.1",31.3400675627057,-0.00566083887129699,0.121764249842725,0.815312056595066,NA
"ENSG00000224621.1",40.1207106609875,-0.0100700871011915,0.121189658639403,0.723006945675294,NA
"ENSG00000142632.16",495.697880406466,-0.0161432342126026,0.0993976570441454,0.78721290039856,0.942424542455329
"ENSG00000237276.8",48.1905557297838,0.0414226659122876,0.129623480143041,0.201069112408251,NA
"ENSG00000132881.11",23.4020458379226,-0.00202083842796453,0.122089460556272,0.925065364943765,NA
"ENSG00000233929.1",2.30990640284362,-0.00437882143095539,0.124062699191975,0.530427642152338,NA
"ENSG00000037637.10",5893.69699044364,0.0846976461757157,0.0758063816305717,0.167329051777845,0.523587104860129
"ENSG00000055070.16",1905.42660060084,0.0214509581535964,0.0842885232062489,0.731178423746908,0.920682691517479
"ENSG00000187144.11",212.0116477124,0.075984551011961,0.13889999515209,0.167918791517938,0.524303145636491
"ENSG00000157191.19",652.660410238644,0.0554433119989341,0.100374905272851,0.39391859324758,0.740315969517387
"ENSG00000226029.1",227.285340913533,0.00998700075193161,0.110166139540629,0.848235229081006,0.957377114770459
"ENSG00000080947.14",713.976861326928,-0.0374847712955333,0.0964570996912928,0.552155811617802,0.843337884490464
"ENSG00000206652.1",289.771736000114,0.184549024923397,0.204309352334318,0.0402160292756654,0.253288007826432
"ENSG00000261135.1",8.08277617896216,-0.0129822763621109,0.124511493613202,0.307385287995628,NA
"ENSG00000285853.1",3.01541311865892,0.00477212327099906,0.123982860771598,0.576367156948415,NA
"ENSG00000233421.4",86.7633522879823,-0.00541505139014866,0.117452979075313,0.88615292133365,0.967132848617188
"ENSG00000225710.1",7.67194747793356,5.94690239624698e-05,0.123407383111092,0.999311938774054,NA
"ENSG00000219481.10",1082.91158963408,-0.108990395961562,0.107641231760512,0.130606570672865,0.468562804141095
"ENSG00000271732.1",52.5305411486778,-0.0280056752561338,0.12406403019919,0.388975707955637,NA
"ENSG00000215908.10",1682.52516444821,-0.0297603805419842,0.0792560252344734,0.626879810468718,0.878671744819829
"ENSG00000282143.1",60.0187928220527,0.0552086357239335,0.136916631832579,0.112818700613132,NA
"ENSG00000280114.1",78.306744375315,-0.0135281238392151,0.11846074933352,0.720347383021002,0.91618313288657
"ENSG00000268869.5",51.8307087996209,-0.00464960676764323,0.119851205795231,0.880917488261551,NA
"ENSG00000058453.16",1230.19286845423,0.0842183345500315,0.09300014176363,0.211057553712971,0.579145535209825
"ENSG00000117122.13",80.2713889865381,-0.00894170425884871,0.117615158511354,0.81578401569271,0.950834845663985
"ENSG00000226526.1",12.5869614931713,0.0165376238197023,0.124595557034482,0.332425390510795,NA
"ENSG00000159363.17",43.4668624620635,0.0011138612776588,0.120436337555845,0.97190886000638,NA
"ENSG00000117118.9",1819.79201785202,0.0596048778210575,0.0809696093428799,0.34265841988876,0.703729318440981
"ENSG00000117115.12",56.5196942613473,0.0179835989549265,0.121258657431222,0.583684712654931,NA
"ENSG00000204362.6",5.61293132677908,-0.00173639577056698,0.123739527853639,0.860842765280656,NA
"ENSG00000282843.1",28.5196975827075,0.00925076326041219,0.122087680815871,0.708750916284074,NA
"ENSG00000142623.10",244.99827622539,0.0537177621071549,0.122475307006242,0.32454730420958,0.689696587896645
"ENSG00000142619.4",23.9035605944892,0.00763698008579776,0.122439951174235,0.732236113160772,NA
"ENSG00000159339.13",25.881121117574,0.00186229528563874,0.121715432374359,0.940641224767413,NA
