"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"bin_25532",658.569600224545,-0.413914887047752,0.178839786932066,0.00246394697312545,0.0212082871282281
"bin_28543",709.8121648562,-0.363831405994192,0.150546608809394,0.00246487578207438,0.0212082871282281
"bin_28547",704.73859736474,-0.327942578582233,0.131171295361073,0.0024657073276116,0.0212082871282281
"bin_29857",443.663432028503,-0.294055996505612,0.114192633930361,0.00246606316867019,0.0212082871282281
"bin_103",604.025649786246,-0.470825829954475,0.21301146137005,0.00247043866895779,0.0212294662339541
"bin_26990",3905.80139259179,0.384833262823957,0.162006914300458,0.00247080366154676,0.0212294662339541
"bin_24931",532.896519629044,-0.524042310991997,0.246516673475409,0.00247090088509977,0.0212294662339541
"bin_23656",602.426385938578,-0.514891027822256,0.240716368913576,0.00247140626555852,0.0212294662339541
"bin_11047",656.08976406209,-0.395200153216871,0.168842563705677,0.0024727584264631,0.0212348940199705
"bin_13063",521.681775237942,-0.487082109654113,0.22317669128218,0.00247497078827446,0.0212477034971227
"bin_6921",490.611923343363,-0.705466073243963,0.369121616464208,0.00247596310359804,0.0212500344271249
"bin_26383",1586.17501418837,0.222692996236539,0.0811380105014154,0.0024776744816648,0.0212585335838067
"bin_4669",534.369943903058,-0.567297204171373,0.275006867948478,0.00247901468892671,0.0212638440629177
"bin_21",553.384579977728,-0.439741923207168,0.187857892662432,0.00248034239014442,0.0212690442128701
"bin_25211",751.569562408066,-0.37360235867772,0.156105116997134,0.00248210322394045,0.021277954389354
"bin_10533",1838.24488781566,0.303276828994602,0.118289740625269,0.00248384935617807,0.0212867333922924
"bin_4207",669.981033101413,-0.462382439448447,0.207680379819986,0.00248774632536695,0.0213139347335493
"bin_24117",789.401391094718,-0.289641771544026,0.112244835001704,0.00249303875335639,0.0213515943333373
"bin_18609",1348.46116731884,-0.18097922516644,0.0638699522405022,0.00249359042399105,0.0213515943333373
"bin_12989",633.84069753143,-0.488284472023818,0.224363887139752,0.00249578165186255,0.0213641518230429
"bin_16225",657.302336596296,-0.44390314429237,0.197181338604401,0.00250271321933903,0.0214172680462508
"bin_11894",565.459850403385,-0.452767227723605,0.202579366744892,0.00250513690107008,0.0214317878643201
"bin_12796",565.998495408265,-0.523528039328906,0.247160446956179,0.00251126049835431,0.0214779433571173
"bin_20655",556.822629918525,-0.563312661298997,0.27341486469209,0.00251416353325452,0.0214905714115241
"bin_15205",2852.25608292613,0.296367134427078,0.115534395704385,0.00251419493227322,0.0214905714115241
"bin_13623",591.95888734838,-0.558286098624981,0.269986898275305,0.00251890742967065,0.0215212118934893
"bin_99",586.129186458927,-0.496457420404904,0.229834827611533,0.00251923958632447,0.0215212118934893
"bin_16338",629.368947817189,-0.466852888646301,0.211469838822496,0.00252088918979474,0.0215281224976132
"bin_19047",1588.32638633381,0.24862885425909,0.0928472643257784,0.00252150900526638,0.0215281224976132
"bin_12049",725.644343067554,-0.368941020209772,0.154027042607321,0.00252346554758769,0.0215385894060315
"bin_3116",1827.71531323298,0.21419482384991,0.0776529403667003,0.0025246059952166,0.0215420866410942
"bin_9513",644.913118147553,-0.508398519017716,0.237693373024524,0.0025256880804057,0.0215450839983913
"bin_15364",3297.26664277677,0.31188806164345,0.123476100425401,0.00252673724078985,0.021547798841691
"bin_11722",718.508207740495,-0.392108150449008,0.167066554758194,0.00252828562289998,0.0215547682037924
"bin_26941",812.576166438715,-0.276686199596016,0.106098531752428,0.00253387761691212,0.0215830789275923
"bin_20533",634.653847529547,-0.495224037753668,0.229578791617809,0.00253400214864204,0.0215830789275923
"bin_396",640.886108264352,-0.388202801429147,0.164902947754436,0.00253449340978283,0.0215830789275923
"bin_11872",635.716442549084,-0.444359470395206,0.19103166971927,0.00253517131660042,0.0215830789275923
"bin_18872",536.724654469338,-0.61516493090147,0.308878317145385,0.00253526686090201,0.0215830789275923
"bin_19748",681.36060524158,-0.38494948426507,0.163144719791102,0.00253687770779955,0.0215905576511659
"bin_16578",740.524285543578,-0.36457602079705,0.153451133952458,0.00253850635072884,0.02159818347066
"bin_10522",626.694598311043,-0.411135752590054,0.178217801065244,0.00253959565949884,0.021601217437301
"bin_10283",1253.61667496931,0.201510518959488,0.0723658479873113,0.00254119038834775,0.0216085474008884
"bin_6422",786.423737326954,-0.286175720518361,0.110829259357317,0.00254284638741117,0.0216163939871017
"bin_16060",483.013672290473,-0.583394698253344,0.287390572220921,0.00254678463979471,0.0216436315842571
"bin_4399",607.003479521028,-0.485320717442006,0.223465710275232,0.00254985336789685,0.0216616735112232
"bin_23492",729.640567023693,-0.3929089427567,0.167762641290833,0.00255037714994253,0.0216616735112232
"bin_19356",927.626464618733,-0.218310614497962,0.0795790932852274,0.00255257442249834,0.0216687318122397
"bin_4807",568.994704553977,-0.616371611689828,0.310259420569839,0.00255267818540444,0.0216687318122397
"bin_30112",967.048870324244,0.273885474604532,0.104849878634682,0.00255512660793574,0.0216826511374839
"bin_29036",394.488755843696,-0.311044333768444,0.123238621049585,0.00255647433589736,0.0216826511374839
